source_file,source_line,reference_type,referenced_config,reference_exists,is_dynamic,is_historical_doc,requires_update_on_move,notes
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,31,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,32,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,33,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,34,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,35,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,36,historical_doc,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,40,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,41,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,42,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,43,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,44,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,45,historical_doc,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,62,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,63,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_a.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/formal/modality_w5_a.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,64,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_v.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/formal/modality_w5_v.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,65,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,66,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tv.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/formal/modality_w5_tv.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,67,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_av.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/formal/modality_w5_av.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,71,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,72,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,73,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,74,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,75,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,76,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,82,historical_doc,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,127,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,YES,NO,python scripts/run_experiment_pipeline.py --config configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,133,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,134,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,135,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,136,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,137,historical_doc,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,148,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml,YES,NO,YES,NO,python scripts/run_experiment_pipeline.py --config configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,154,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,155,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,156,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,157,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,158,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,169,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,YES,NO,python scripts/run_experiment_pipeline.py --config configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,175,historical_doc,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,181,historical_doc,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml,YES,NO,YES,NO,python scripts/run_experiment_pipeline.py --config configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,211,historical_doc,configs/analysis/multidag_cl/iemocap/context_compare.yaml,YES,NO,YES,NO,- `configs/analysis/multidag_cl/iemocap/context_compare.yaml`
docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,212,historical_doc,configs/analysis/multidag_cl/iemocap/modality_compare.yaml,YES,NO,YES,NO,- `configs/analysis/multidag_cl/iemocap/modality_compare.yaml`
docs/baselines/multidag_cl_loss_stability_notes.md,47,dynamic_pattern,configs/baselines/multidag_cl/iemocap/loss_stability/,DYNAMIC,YES,YES,NO,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/multidag_cl_loss_stability_notes.md,53,dynamic_pattern,configs/pipeline/multidag_cl/iemocap/loss_stability/,DYNAMIC,YES,YES,NO,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/multidag_cl_loss_stability_notes.md,63,historical_doc,configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_plateau_valloss.yaml,YES,NO,YES,NO,1. `configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_plateau_valloss.yaml`
docs/baselines/multidag_cl_loss_stability_notes.md,64,historical_doc,configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_cosine.yaml,YES,NO,YES,NO,2. `configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_cosine.yaml`
docs/baselines/multidag_cl_loss_stability_notes.md,65,historical_doc,configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_label_smoothing005.yaml,YES,NO,YES,NO,3. `configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_label_smoothing005.yaml`
docs/baselines/multidag_cl_loss_stability_notes.md,66,historical_doc,configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr5e4_plateau_valloss.yaml,YES,NO,YES,NO,4. `configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr5e4_plateau_valloss.yaml`
docs/baselines/multidag_cl_loss_stability_notes.md,67,historical_doc,configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_earlystop_valloss.yaml,YES,NO,YES,NO,5. `configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_earlystop_valloss.yaml`
docs/baselines/multidag_cl_multirun_stabilization_analysis_notes.md,56,historical_doc,configs/analysis/multidag_cl/iemocap/stabilization_20260709_compare.yaml,YES,NO,YES,NO,configs/analysis/multidag_cl/iemocap/stabilization_20260709_compare.yaml
docs/baselines/multidag_cl_multirun_stabilization_analysis_notes.md,77,historical_doc,configs/analysis/multidag_cl/iemocap/stabilization_20260709_compare.yaml,YES,NO,YES,NO,--config configs/analysis/multidag_cl/iemocap/stabilization_20260709_compare.yaml
docs/baselines/multidag_cl_multirun_stabilization_analysis_notes.md,178,historical_doc,configs/analysis/multidag_cl/iemocap/stable_context_compare.yaml,YES,NO,YES,NO,configs/analysis/multidag_cl/iemocap/stable_context_compare.yaml
docs/baselines/multidag_cl_observability_and_figures_notes.md,121,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml,YES,NO,YES,NO,| `configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml` | yes | yes | yes |
docs/baselines/multidag_cl_observability_and_figures_notes.md,122,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml,YES,NO,YES,NO,| `configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml` | yes | yes | yes |
docs/baselines/multidag_cl_observability_and_figures_notes.md,123,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml,YES,NO,YES,NO,| `configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml` | yes | yes | yes |
docs/baselines/multidag_cl_observability_and_figures_notes.md,124,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,YES,NO,| `configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml` | yes | yes | yes |
docs/baselines/multidag_cl_observability_and_figures_notes.md,125,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,YES,NO,YES,NO,| `configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml` | yes | yes | yes |
docs/baselines/multidag_cl_observability_and_figures_notes.md,126,historical_doc,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,YES,NO,YES,NO,| `configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml` | yes | yes | yes |
docs/baselines/multidag_cl_observability_and_figures_notes.md,132,historical_doc,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml,YES,NO,YES,NO,| `configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml` | yes | yes |
docs/baselines/multidag_cl_observability_and_figures_notes.md,142,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,YES,NO,python scripts/run_experiment_pipeline.py --config configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml
docs/baselines/multidag_cl_observability_and_figures_notes.md,148,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml
docs/baselines/multidag_cl_observability_and_figures_notes.md,149,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml
docs/baselines/multidag_cl_observability_and_figures_notes.md,150,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml
docs/baselines/multidag_cl_observability_and_figures_notes.md,151,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml
docs/baselines/multidag_cl_observability_and_figures_notes.md,152,historical_doc,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml
docs/baselines/multidag_cl_observability_and_figures_notes.md,176,historical_doc,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml,YES,NO,YES,NO,python scripts/run_experiment_pipeline.py --config configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml
docs/baselines/multidag_cl_observability_and_figures_notes.md,193,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,YES,NO,python scripts/baselines/train_multidag_cl.py --config configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml
docs/baselines/multidag_cl_observability_and_figures_notes.md,283,historical_doc,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,YES,NO,YES,NO,python scripts/run_experiment_pipeline.py --config configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml
docs/baselines/multidag_cl_observability_and_figures_notes.md,289,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,YES,NO,python scripts/run_experiment_pipeline.py --config configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml
docs/baselines/multidag_cl_observability_and_figures_notes.md,293,historical_doc,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml,YES,NO,YES,NO,"`configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml`, then run:"
docs/baselines/multidag_cl_observability_and_figures_notes.md,296,historical_doc,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml,YES,NO,YES,NO,python scripts/run_experiment_pipeline.py --config configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml
docs/baselines/multidag_cl_paper_artifacts_notes.md,82,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,YES,NO,--config configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml \
docs/baselines/multidag_cl_pipeline_integration_notes.md,17,historical_doc,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml`
docs/baselines/multidag_cl_pipeline_integration_notes.md,18,historical_doc,configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml`
docs/baselines/multidag_cl_pipeline_integration_notes.md,19,historical_doc,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml`
docs/baselines/multidag_cl_pipeline_integration_notes.md,20,historical_doc,configs/pipeline/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml`
docs/baselines/multidag_cl_pipeline_integration_notes.md,44,historical_doc,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,YES,NO,YES,NO,python scripts/baselines/train_multidag_cl.py --config configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml
docs/baselines/multidag_cl_pipeline_integration_notes.md,137,historical_doc,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml`
docs/baselines/multidag_cl_pipeline_integration_notes.md,138,historical_doc,configs/pipeline/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml`
docs/baselines/multidag_cl_real_batch_notes.md,25,historical_doc,configs/train_mmgcn_m3ed.yaml,YES,NO,YES,NO,conda run -n m3ed_mmgcn python -B scripts\baselines\debug_multidag_cl_real_batch.py --config configs\train_mmgcn_m3ed.yaml --dataset M3ED --split train --batch-size-override 2
docs/baselines/multidag_cl_real_batch_notes.md,31,historical_doc,configs/train_mmgcn_iemocap_official.yaml,YES,NO,YES,NO,conda run -n m3ed_mmgcn python -B scripts\baselines\debug_multidag_cl_real_batch.py --config configs\train_mmgcn_iemocap_official.yaml --dataset IEMOCAP --split train --batch-size-override 2
docs/baselines/multidag_cl_real_data_path_protocol.md,32,active_doc,configs/train_mmgcn_m3ed.yaml,YES,NO,NO,YES,| M3ED | `configs/train_mmgcn_m3ed.yaml` | `dataset.feature_pkl_path` | `data/processed/M3ED/features/Asent_wav2vec_zh2chmed2e5last-Vsent_avg_affectdenseface-Lsent_cls_robert_wwm_base_chinese4chmed.pkl` | No | Required before M3ED dataloader construction. |
docs/baselines/multidag_cl_real_data_path_protocol.md,33,active_doc,configs/train_mmgcn_m3ed.yaml,YES,NO,NO,YES,| M3ED | `configs/train_mmgcn_m3ed.yaml` | `dataset.metadata_path` | `data/metadata/m3ed_metadata.csv` | No | Required for dialogue metadata and split/sample alignment. |
docs/baselines/multidag_cl_real_data_path_protocol.md,34,active_doc,configs/train_mmgcn_m3ed.yaml,YES,NO,NO,YES,| M3ED | `configs/train_mmgcn_m3ed.yaml` | `dataset.label_mapping_path` | `data/metadata/m3ed_label_mapping.csv` | No | Required for label mapping. |
docs/baselines/multidag_cl_real_data_path_protocol.md,35,active_doc,configs/train_mmgcn_iemocap_official.yaml,YES,NO,NO,YES,| IEMOCAP | `configs/train_mmgcn_iemocap_official.yaml` | `dataset.feature_pkl_path` | `third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl` | No | Required before IEMOCAP dataloader construction. |
docs/baselines/multidag_cl_real_data_path_protocol.md,40,active_doc,configs/train_mmgcn_m3ed.yaml,YES,NO,NO,YES,paths declared by `configs/train_mmgcn_m3ed.yaml`:
docs/baselines/multidag_cl_real_data_path_protocol.md,49,active_doc,configs/train_mmgcn_iemocap_official.yaml,YES,NO,NO,YES,path declared by `configs/train_mmgcn_iemocap_official.yaml`:
docs/baselines/multidag_cl_real_data_path_protocol.md,65,active_doc,configs/train_mmgcn_m3ed.yaml,YES,NO,NO,YES,conda run -n m3ed_mmgcn python -B scripts\baselines\debug_multidag_cl_real_batch.py --config configs\train_mmgcn_m3ed.yaml --dataset M3ED --split train --batch-size-override 2 --device cpu
docs/baselines/multidag_cl_real_data_path_protocol.md,71,active_doc,configs/train_mmgcn_iemocap_official.yaml,YES,NO,NO,YES,conda run -n m3ed_mmgcn python -B scripts\baselines\debug_multidag_cl_real_batch.py --config configs\train_mmgcn_iemocap_official.yaml --dataset IEMOCAP --split train --batch-size-override 2 --device cpu
docs/baselines/multidag_cl_real_data_path_protocol.md,82,active_doc,configs/train_mmgcn_m3ed.yaml,YES,NO,NO,YES,conda run -n m3ed_mmgcn python -B scripts/baselines/debug_multidag_cl_real_batch.py --config configs/train_mmgcn_m3ed.yaml --dataset M3ED --split train --batch-size-override 2 --device config
docs/baselines/multidag_cl_real_data_path_protocol.md,88,active_doc,configs/train_mmgcn_iemocap_official.yaml,YES,NO,NO,YES,conda run -n m3ed_mmgcn python -B scripts/baselines/debug_multidag_cl_real_batch.py --config configs/train_mmgcn_iemocap_official.yaml --dataset IEMOCAP --split train --batch-size-override 2 --device config
docs/baselines/multidag_cl_smoke_training_notes.md,13,historical_doc,configs/smoke/train_multidag_cl_smoke.yaml,YES,NO,YES,NO,- `configs/smoke/train_multidag_cl_smoke.yaml`
docs/baselines/multidag_cl_smoke_training_notes.md,55,historical_doc,configs/smoke/train_multidag_cl_smoke.yaml,YES,NO,YES,NO,command: conda run -n m3ed_mmgcn python scripts/baselines/train_multidag_cl_smoke.py --config configs/smoke/train_multidag_cl_smoke.yaml
docs/baselines/multidag_cl_yaml_parameter_guide.md,126,active_doc,configs/analysis/multidag_cl/iemocap/context_compare.yaml,YES,NO,NO,YES,| `multi_run_training_curves.config_path` | Config for cross-run training plots. | Used only when the stage is enabled. | `configs/analysis/multidag_cl/iemocap/context_compare.yaml`. | Template is ready but `runs` is empty. |
docs/baselines/new_causal_baselines_remote_protocol.md,53,active_doc,configs/baselines/gsmcc/iemocap/causal_benchmark/official_prefix.yaml,YES,NO,NO,YES,--config configs/baselines/gsmcc/iemocap/causal_benchmark/official_prefix.yaml
docs/baselines/new_causal_baselines_remote_protocol.md,58,active_doc,configs/baselines/dialoguegcn/iemocap/causal_benchmark/official_prefix.yaml,YES,NO,NO,YES,--config configs/baselines/dialoguegcn/iemocap/causal_benchmark/official_prefix.yaml
docs/baselines/new_causal_baselines_remote_protocol.md,69,active_doc,configs/analysis/four_model_causal_audit.yaml,YES,NO,NO,YES,--config configs/analysis/four_model_causal_audit.yaml \
docs/baselines/new_causal_baselines_remote_protocol.md,80,active_doc,configs/smoke/train_causal_gsmcc_iemocap_real_2epoch.yaml,YES,NO,NO,YES,--config configs/smoke/train_causal_gsmcc_iemocap_real_2epoch.yaml
docs/baselines/new_causal_baselines_remote_protocol.md,95,active_doc,configs/smoke/train_causal_dialoguegcn_iemocap_real_2epoch.yaml,YES,NO,NO,YES,--config configs/smoke/train_causal_dialoguegcn_iemocap_real_2epoch.yaml
docs/baselines/original_repro/README.md,54,active_doc,configs/smoke/original_repro/mmgcn_legacy.yaml,YES,NO,NO,YES,--config configs/smoke/original_repro/mmgcn_legacy.yaml
docs/baselines/sdt_isolated_smoke_review.md,21,historical_doc,configs/train_mmgcn_m3ed.yaml,YES,NO,YES,NO,- `configs/train_mmgcn_m3ed.yaml`
docs/baselines/sdt_isolated_smoke_review.md,45,historical_doc,configs/train_mmgcn_m3ed.yaml,YES,NO,YES,NO,- `configs/train_mmgcn_m3ed.yaml`
docs/baselines/sdt_isolated_smoke_review.md,46,historical_doc,configs/smoke/train_mmgcn_smoke.yaml,YES,NO,YES,NO,- `configs/smoke/train_mmgcn_smoke.yaml`
docs/baselines/sdt_isolated_smoke_review.md,316,historical_doc,configs/baselines/sdt_m3ed_smoke.yaml,NO,NO,YES,NO,2. Add a dedicated config such as `configs/baselines/sdt_m3ed_smoke.yaml`.
docs/codex_workflow.md,54,active_doc,configs/smoke/train_mmgcn_smoke.yaml,YES,NO,NO,YES,2. `configs/smoke/train_mmgcn_smoke.yaml`
docs/experiment_protocol.md,206,active_doc,configs/train_mmgcn_m3ed.yaml,YES,NO,NO,YES,python scripts/train_mmgcn.py --config configs/train_mmgcn_m3ed.yaml --experiment-date 20260716
docs/experiment_protocol.md,207,active_doc,configs/pipeline/mmgcn_pipeline_m3ed.yaml,YES,NO,NO,YES,MERC_EXPERIMENT_DATE=20260716 python scripts/run_experiment_pipeline.py --config configs/pipeline/mmgcn_pipeline_m3ed.yaml
docs/experiments/date_organized_outputs_handoff.md,134,historical_doc,configs/analysis/**/*.yaml,DYNAMIC,YES,YES,NO,输出段、`configs/analysis/**/*.yaml`、`configs/smoke/*.yaml`、
